TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_EUR,CreditCardFees_EUR,InsuranceFees_EUR,LatePaymentAmount_EUR,MonthlyIncome_EUR
3676,4278,2023-07-17,Loan Payment,5240.878175328712,Checking Account,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,76.93,523,7962.09,High Income Segment,Premium Investment Services,5240.88,0.0,0.0,76.93,7962.09
3677,6455,2024-07-29,Card Payment,4901.552352223063,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,813,5949.3,Middle Income Segment,Mid-tier Savings Booster,4901.55,0.0,0.0,0.0,5949.3
3678,4801,2024-05-10,Transfer,4856.06717409655,Checking Account,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,748,9749.8,High Income Segment,Premium Investment Services,4856.07,0.0,0.0,0.0,9749.8
3679,3561,2023-02-20,Loan Payment,9374.784381704616,Loan,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,24.61,196.07,361,8285.53,High Income Segment,Premium Investment Services,9374.78,0.0,24.61,196.07,8285.53
3680,7539,2024-11-05,Deposit,1780.605536944938,Credit Card,Business,Bilbao,43.263,-2.935,Online,EUR,23.3,0.0,0.0,519,4908.25,Middle Income Segment,Gold Card with Travel Benefits,1780.61,23.3,0.0,0.0,4908.25
3681,1370,2024-03-30,Transfer,10397.15643361339,Mortgage,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,559,5060.52,Middle Income Segment,Mid-tier Savings Booster,10397.16,0.0,0.0,0.0,5060.52
3682,1857,2024-05-16,Withdrawal,8679.984936024086,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,4.32,0.0,0.0,681,8939.06,High Income Segment,Exclusive Platinum Package,8679.98,4.32,0.0,0.0,8939.06
3683,5886,2023-05-23,Fee,6590.392763360438,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0.0,58.13,0.0,764,6816.36,Middle Income Segment,Personal Loan Cashback Offer,6590.39,0.0,58.13,0.0,6816.36
3684,8485,2023-06-08,Card Payment,4759.02780878774,Credit Card,Gold,Bilbao,43.263,-2.935,Branch,EUR,4.93,0.0,0.0,433,1001.49,Low Income Segment,Financial Literacy Program Access,4759.03,4.93,0.0,0.0,1001.49
3685,1383,2025-01-30,Deposit,9908.168380620247,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,87.3,0.0,773,7131.92,High Income Segment,Premium Investment Services,9908.17,0.0,87.3,0.0,7131.92
3686,5334,2023-04-05,Fee,1826.329261150431,Loan,Gold,Seville,37.3891,-5.9845,Online,EUR,0.0,57.48,0.0,363,5125.94,Middle Income Segment,Personal Loan Cashback Offer,1826.33,0.0,57.48,0.0,5125.94
3687,5290,2024-10-18,Card Payment,4240.612628652458,Loan,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,27.06,0.0,647,5366.73,Middle Income Segment,Personal Loan Cashback Offer,4240.61,0.0,27.06,0.0,5366.73
3688,3725,2024-02-21,Card Payment,10602.74217128416,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,99.42,0.0,671,7749.62,High Income Segment,Premium Investment Services,10602.74,0.0,99.42,0.0,7749.62
3689,7204,2023-04-08,Loan Payment,3901.096774771416,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,0.0,0.0,92.81,702,1765.14,Low Income Segment,Financial Literacy Program Access,3363.01,0.0,0.0,80.01,1521.67
3690,7111,2023-05-06,Transfer,8222.112984551735,Credit Card,Business,Bilbao,43.263,-2.935,ATM,EUR,14.11,0.0,0.0,445,9212.66,High Income Segment,Exclusive Platinum Package,8222.11,14.11,0.0,0.0,9212.66
3691,5251,2025-02-08,Loan Payment,1260.064599867861,Savings Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,0.0,0.0,20.69,750,4653.96,Middle Income Segment,Mid-tier Savings Booster,1260.06,0.0,0.0,20.69,4653.96
3692,1922,2023-08-07,Fee,4844.695647304241,Loan,Student,Murcia,37.9847,-1.1287,Branch,EUR,0.0,12.21,0.0,703,8723.82,High Income Segment,Premium Investment Services,4844.7,0.0,12.21,0.0,8723.82
3693,3915,2023-04-02,Deposit,10228.57375545189,Loan,Student,Madrid,40.4168,-3.7038,Online,USD,0.0,34.04,0.0,791,5200.77,Middle Income Segment,Personal Loan Cashback Offer,8817.74,0.0,29.34,0.0,4483.42
3694,8957,2024-06-18,Fee,1607.378896613065,Credit Card,Gold,Bilbao,43.263,-2.935,Branch,EUR,7.92,0.0,0.0,594,9427.71,High Income Segment,Exclusive Platinum Package,1607.38,7.92,0.0,0.0,9427.71
3695,4046,2025-03-08,Deposit,6978.212353401168,Checking Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,380,6373.59,Middle Income Segment,Mid-tier Savings Booster,6978.21,0.0,0.0,0.0,6373.59
3696,2230,2024-01-14,Fee,4627.211410042907,Mortgage,Business,Bilbao,43.263,-2.935,Mobile,USD,0.0,0.0,0.0,564,3162.16,Middle Income Segment,Mid-tier Savings Booster,3988.98,0.0,0.0,0.0,2726.0
3697,8647,2024-12-02,Loan Payment,12077.73678851922,Loan,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0.0,22.86,26.13,557,5155.81,Middle Income Segment,Personal Loan Cashback Offer,12077.74,0.0,22.86,26.13,5155.81
3698,5933,2023-11-22,Fee,6455.885302749998,Checking Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,395,4248.0,Middle Income Segment,Mid-tier Savings Booster,6455.89,0.0,0.0,0.0,4248.0
3699,4940,2023-11-01,Withdrawal,3556.858271703535,Checking Account,Standard,Seville,37.3891,-5.9845,ATM,USD,0.0,0.0,0.0,337,9044.68,High Income Segment,Premium Investment Services,3066.26,0.0,0.0,0.0,7797.14
3700,7483,2024-01-24,Loan Payment,3703.646980124325,Savings Account,Standard,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,140.56,373,4425.78,Middle Income Segment,Mid-tier Savings Booster,3703.65,0.0,0.0,140.56,4425.78
3701,1203,2024-03-01,Fee,6899.88411670489,Loan,Business,Valencia,39.4699,-0.3763,ATM,EUR,0.0,12.68,0.0,450,6144.78,Middle Income Segment,Personal Loan Cashback Offer,6899.88,0.0,12.68,0.0,6144.78
3702,1160,2025-02-19,Fee,6654.685085221684,Checking Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,753,2280.03,Low Income Segment,Financial Literacy Program Access,6654.69,0.0,0.0,0.0,2280.03
3703,9960,2023-10-24,Transfer,2586.76473742785,Savings Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,679,9992.05,High Income Segment,Premium Investment Services,2586.76,0.0,0.0,0.0,9992.05
3704,4748,2024-02-22,Loan Payment,7704.384430866188,Checking Account,Business,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,86.02,762,9590.93,High Income Segment,Premium Investment Services,7704.38,0.0,0.0,86.02,9590.93
3705,7718,2025-04-07,Transfer,670.261030489138,Savings Account,Platinum,Seville,37.3891,-5.9845,Mobile,USD,0.0,0.0,0.0,787,3199.84,Middle Income Segment,Mid-tier Savings Booster,577.81,0.0,0.0,0.0,2758.48
3706,3581,2023-06-04,Loan Payment,3375.886328412964,Savings Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,20.74,717,2011.08,Low Income Segment,No-Fee Basic Account,3375.89,0.0,0.0,20.74,2011.08
3707,2093,2024-01-03,Deposit,1229.098702870127,Savings Account,Gold,Bilbao,43.263,-2.935,ATM,USD,0.0,0.0,0.0,431,6057.53,Middle Income Segment,Mid-tier Savings Booster,1059.57,0.0,0.0,0.0,5222.01
3708,5500,2024-03-16,Loan Payment,1497.478427344967,Checking Account,Platinum,Seville,37.3891,-5.9845,Mobile,USD,0.0,0.0,183.35,712,7002.7,High Income Segment,Premium Investment Services,1290.93,0.0,0.0,158.06,6036.81
3709,9799,2024-01-31,Loan Payment,6091.708556364813,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,0.0,27.83,384,2492.47,Low Income Segment,Financial Literacy Program Access,6091.71,0.0,0.0,27.83,2492.47
3710,6710,2025-04-01,Fee,3600.434045529109,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,28.42,0.0,0.0,837,8962.57,High Income Segment,Exclusive Platinum Package,3600.43,28.42,0.0,0.0,8962.57
3711,3875,2023-10-03,Withdrawal,235.8805256323878,Savings Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,736,5815.73,Middle Income Segment,Mid-tier Savings Booster,235.88,0.0,0.0,0.0,5815.73
3712,4191,2023-05-10,Card Payment,5317.897322956591,Loan,Business,Madrid,40.4168,-3.7038,Online,EUR,0.0,19.75,0.0,593,3880.25,Middle Income Segment,Personal Loan Cashback Offer,5317.9,0.0,19.75,0.0,3880.25
3713,2837,2023-12-05,Loan Payment,9311.455216836363,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,47.11,0.0,53.96,714,7052.64,High Income Segment,Exclusive Platinum Package,9311.46,47.11,0.0,53.96,7052.64
3714,1689,2024-01-15,Transfer,6964.351521179138,Mortgage,Business,Malaga,36.7213,-4.4214,Online,USD,0.0,0.0,0.0,777,4112.65,Middle Income Segment,Mid-tier Savings Booster,6003.75,0.0,0.0,0.0,3545.39
3715,4759,2024-08-08,Withdrawal,2958.967286658156,Credit Card,Standard,Madrid,40.4168,-3.7038,ATM,EUR,6.09,0.0,0.0,338,2641.12,Low Income Segment,Financial Literacy Program Access,2958.97,6.09,0.0,0.0,2641.12
3716,3103,2023-11-11,Loan Payment,9283.68613541896,Credit Card,Business,Malaga,36.7213,-4.4214,Online,EUR,48.42,0.0,185.25,385,5113.0,Middle Income Segment,Gold Card with Travel Benefits,9283.69,48.42,0.0,185.25,5113.0
3717,1365,2023-10-03,Withdrawal,7542.587185947938,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,440,3022.93,Middle Income Segment,Mid-tier Savings Booster,7542.59,0.0,0.0,0.0,3022.93
3718,9092,2023-10-15,Deposit,3573.628093670618,Loan,Student,Bilbao,43.263,-2.935,Mobile,EUR,0.0,65.96,0.0,445,9470.93,High Income Segment,Premium Investment Services,3573.63,0.0,65.96,0.0,9470.93
3719,5172,2024-03-20,Withdrawal,3906.68609695628,Savings Account,Business,Zaragoza,41.6488,-0.8891,ATM,USD,0.0,0.0,0.0,641,4318.96,Middle Income Segment,Mid-tier Savings Booster,3367.83,0.0,0.0,0.0,3723.24
3720,7033,2023-05-15,Deposit,1749.771836072076,Checking Account,Business,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,455,1345.02,Low Income Segment,Financial Literacy Program Access,1749.77,0.0,0.0,0.0,1345.02
3721,3378,2025-04-01,Withdrawal,3085.489480761053,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0.0,1.23,0.0,497,8293.57,High Income Segment,Premium Investment Services,3085.49,0.0,1.23,0.0,8293.57
3722,2205,2023-01-09,Withdrawal,4035.431507974568,Loan,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,41.05,0.0,593,7979.13,High Income Segment,Premium Investment Services,4035.43,0.0,41.05,0.0,7979.13
3723,5988,2024-03-18,Transfer,1972.150541169822,Savings Account,Gold,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,810,2544.46,Low Income Segment,No-Fee Basic Account,1972.15,0.0,0.0,0.0,2544.46
3724,6669,2024-08-06,Card Payment,7242.440361085061,Loan,Platinum,Valencia,39.4699,-0.3763,Online,USD,0.0,0.82,0.0,586,5149.5,Middle Income Segment,Personal Loan Cashback Offer,6243.48,0.0,0.71,0.0,4439.22
3725,3735,2024-10-19,Transfer,6403.99766601602,Loan,Student,Bilbao,43.263,-2.935,Mobile,EUR,0.0,44.64,0.0,609,5380.66,Middle Income Segment,Personal Loan Cashback Offer,6404.0,0.0,44.64,0.0,5380.66
3726,9490,2023-04-21,Fee,7277.152369316167,Credit Card,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,29.86,0.0,0.0,779,3493.87,Middle Income Segment,Gold Card with Travel Benefits,7277.15,29.86,0.0,0.0,3493.87
3727,1956,2024-08-27,Withdrawal,7017.625410088296,Credit Card,Platinum,Seville,37.3891,-5.9845,Branch,EUR,5.96,0.0,0.0,429,2609.12,Low Income Segment,Financial Literacy Program Access,7017.63,5.96,0.0,0.0,2609.12
3728,7623,2024-09-29,Deposit,693.06926269637,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,USD,0.0,0.0,0.0,782,3682.32,Middle Income Segment,Mid-tier Savings Booster,597.47,0.0,0.0,0.0,3174.41
3729,2474,2024-05-20,Withdrawal,2008.060723069758,Mortgage,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,732,9526.32,High Income Segment,Exclusive Platinum Package,2008.06,0.0,0.0,0.0,9526.32
3730,5460,2024-02-11,Loan Payment,3218.037625483691,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,0.0,70.11,582,4846.86,Middle Income Segment,Mid-tier Savings Booster,3218.04,0.0,0.0,70.11,4846.86
3731,8002,2024-05-06,Deposit,4663.661673480469,Checking Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,774,6103.54,Middle Income Segment,Mid-tier Savings Booster,4663.66,0.0,0.0,0.0,6103.54
3732,7396,2023-05-17,Loan Payment,4466.15725337701,Savings Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0.0,0.0,179.15,492,8690.99,High Income Segment,Premium Investment Services,4466.16,0.0,0.0,179.15,8690.99
3733,3828,2023-11-27,Fee,2538.857408672485,Checking Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,583,3215.95,Middle Income Segment,Mid-tier Savings Booster,2538.86,0.0,0.0,0.0,3215.95
3734,3850,2023-10-26,Loan Payment,7515.464593651882,Checking Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,38.83,582,1070.21,Low Income Segment,Financial Literacy Program Access,7515.46,0.0,0.0,38.83,1070.21
3735,3964,2024-11-30,Fee,2587.935377818061,Mortgage,Platinum,Murcia,37.9847,-1.1287,Mobile,USD,0.0,0.0,0.0,511,6225.0,Middle Income Segment,Mid-tier Savings Booster,2230.98,0.0,0.0,0.0,5366.38
3736,5594,2025-05-16,Fee,4613.000849014302,Savings Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,526,9969.19,High Income Segment,Premium Investment Services,4613.0,0.0,0.0,0.0,9969.19
3737,7644,2023-08-27,Fee,6247.689045112455,Checking Account,Student,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,372,8338.52,High Income Segment,Premium Investment Services,6247.69,0.0,0.0,0.0,8338.52
3738,3850,2023-04-14,Loan Payment,3811.220838253664,Credit Card,Standard,Barcelona,41.3874,2.1686,Online,EUR,20.46,0.0,79.17,717,2892.11,Low Income Segment,Financial Literacy Program Access,3811.22,20.46,0.0,79.17,2892.11
3739,1165,2023-08-18,Fee,1614.992851203456,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,691,7392.06,High Income Segment,Premium Investment Services,1614.99,0.0,0.0,0.0,7392.06
3740,1919,2024-10-06,Fee,3833.306990363736,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,24.4,0.0,0.0,622,6482.64,Middle Income Segment,Gold Card with Travel Benefits,3833.31,24.4,0.0,0.0,6482.64
3741,9305,2023-11-07,Transfer,1672.845506187273,Checking Account,Standard,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,0.0,661,8903.46,High Income Segment,Premium Investment Services,1672.85,0.0,0.0,0.0,8903.46
3742,4504,2023-01-12,Card Payment,2801.25145954489,Savings Account,Business,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,592,7541.14,High Income Segment,Premium Investment Services,2801.25,0.0,0.0,0.0,7541.14
3743,1991,2024-03-15,Withdrawal,5626.628203899946,Credit Card,Business,Murcia,37.9847,-1.1287,Online,EUR,29.11,0.0,0.0,462,5354.81,Middle Income Segment,Gold Card with Travel Benefits,5626.63,29.11,0.0,0.0,5354.81
3744,7047,2024-03-20,Fee,7516.148401493976,Credit Card,Standard,Valencia,39.4699,-0.3763,Branch,EUR,9.67,0.0,0.0,627,2935.11,Low Income Segment,Financial Literacy Program Access,7516.15,9.67,0.0,0.0,2935.11
3745,4839,2025-04-06,Deposit,7872.173170917167,Mortgage,Standard,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,383,4342.47,Middle Income Segment,Mid-tier Savings Booster,7872.17,0.0,0.0,0.0,4342.47
3746,2258,2024-10-03,Deposit,3382.379754568158,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,18.38,0.0,0.0,481,7420.07,High Income Segment,Exclusive Platinum Package,3382.38,18.38,0.0,0.0,7420.07
3747,8609,2023-07-20,Transfer,7109.24834401285,Checking Account,Student,Bilbao,43.263,-2.935,Branch,USD,0.0,0.0,0.0,336,5505.89,Middle Income Segment,Mid-tier Savings Booster,6128.66,0.0,0.0,0.0,4746.46
3748,9706,2024-11-10,Loan Payment,615.4184369831291,Checking Account,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,181.59,635,8148.63,High Income Segment,Premium Investment Services,615.42,0.0,0.0,181.59,8148.63
3749,5804,2025-05-11,Loan Payment,12053.62400626186,Mortgage,Platinum,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,199.62,764,3867.59,Middle Income Segment,Mid-tier Savings Booster,12053.62,0.0,0.0,199.62,3867.59
3750,1067,2025-05-10,Loan Payment,5092.775453122349,Loan,Student,Valencia,39.4699,-0.3763,Online,EUR,0.0,70.65,14.13,794,3045.67,Middle Income Segment,Personal Loan Cashback Offer,5092.78,0.0,70.65,14.13,3045.67
3751,6660,2023-02-17,Fee,1779.392657023925,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,2.75,0.0,0.0,843,5519.36,Middle Income Segment,Gold Card with Travel Benefits,1779.39,2.75,0.0,0.0,5519.36
3752,5478,2024-12-13,Card Payment,1185.834655033012,Credit Card,Student,Bilbao,43.263,-2.935,Mobile,EUR,12.29,0.0,0.0,814,4995.75,Middle Income Segment,Gold Card with Travel Benefits,1185.83,12.29,0.0,0.0,4995.75
3753,9210,2024-01-29,Card Payment,2166.98604210528,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,38.94,0.0,0.0,775,3977.96,Middle Income Segment,Gold Card with Travel Benefits,2166.99,38.94,0.0,0.0,3977.96
3754,4521,2025-05-15,Loan Payment,957.847826160156,Checking Account,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,198.4,676,2336.51,Low Income Segment,Financial Literacy Program Access,957.85,0.0,0.0,198.4,2336.51
3755,1572,2024-01-07,Loan Payment,2291.875422896752,Savings Account,Gold,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,59.12,826,4758.85,Middle Income Segment,Mid-tier Savings Booster,2291.88,0.0,0.0,59.12,4758.85
3756,8082,2024-08-11,Withdrawal,1747.518098290316,Savings Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,372,3712.55,Middle Income Segment,Mid-tier Savings Booster,1747.52,0.0,0.0,0.0,3712.55
3757,8832,2023-01-21,Card Payment,1781.895830588703,Savings Account,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,360,6254.44,Middle Income Segment,Mid-tier Savings Booster,1781.9,0.0,0.0,0.0,6254.44
3758,6395,2025-04-01,Fee,2349.879533249644,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,646,4141.54,Middle Income Segment,Mid-tier Savings Booster,2349.88,0.0,0.0,0.0,4141.54
3759,3258,2025-04-28,Fee,9835.176569459487,Mortgage,Standard,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,518,1450.23,Low Income Segment,Financial Literacy Program Access,9835.18,0.0,0.0,0.0,1450.23
3760,7039,2024-03-17,Deposit,4742.599862778377,Checking Account,Business,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,355,9001.3,High Income Segment,Premium Investment Services,4742.6,0.0,0.0,0.0,9001.3
3761,1650,2023-03-30,Deposit,4899.794536801309,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,459,1405.5,Low Income Segment,No-Fee Basic Account,4899.79,0.0,0.0,0.0,1405.5
3762,6741,2024-04-12,Withdrawal,2091.878951192067,Loan,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.1,0.0,356,7566.62,High Income Segment,Premium Investment Services,2091.88,0.0,0.1,0.0,7566.62
3763,7838,2024-08-07,Transfer,8159.366011218649,Credit Card,Business,Valencia,39.4699,-0.3763,Branch,EUR,1.98,0.0,0.0,488,4654.65,Middle Income Segment,Gold Card with Travel Benefits,8159.37,1.98,0.0,0.0,4654.65
3764,3587,2024-01-14,Fee,173.7741494212423,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,678,8863.64,High Income Segment,Premium Investment Services,173.77,0.0,0.0,0.0,8863.64
3765,8876,2024-05-03,Deposit,921.8685316702351,Loan,Standard,Bilbao,43.263,-2.935,Branch,USD,0.0,42.36,0.0,579,8866.01,High Income Segment,Premium Investment Services,794.71,0.0,36.52,0.0,7643.11
3766,4262,2025-02-09,Loan Payment,6342.227357298018,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,26.71,0.0,64.02,766,1669.3,Low Income Segment,Financial Literacy Program Access,6342.23,26.71,0.0,64.02,1669.3
3767,2338,2025-01-12,Fee,3981.601123287029,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,EUR,33.19,0.0,0.0,752,8245.38,High Income Segment,Exclusive Platinum Package,3981.6,33.19,0.0,0.0,8245.38
3768,5996,2023-10-04,Fee,3445.916832270283,Mortgage,Business,Bilbao,43.263,-2.935,Mobile,USD,0.0,0.0,0.0,501,1385.21,Low Income Segment,Financial Literacy Program Access,2970.62,0.0,0.0,0.0,1194.15
3769,6780,2023-11-12,Fee,46.6111907428018,Loan,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,12.77,0.0,531,2346.96,Low Income Segment,Financial Literacy Program Access,46.61,0.0,12.77,0.0,2346.96
3770,3827,2023-12-28,Card Payment,3309.495205822782,Savings Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,462,6031.22,Middle Income Segment,Mid-tier Savings Booster,3309.5,0.0,0.0,0.0,6031.22
3771,6232,2023-03-16,Deposit,2201.771047354375,Savings Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,664,3371.36,Middle Income Segment,Mid-tier Savings Booster,2201.77,0.0,0.0,0.0,3371.36
3772,3217,2024-07-24,Withdrawal,1338.245213331011,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,663,2247.39,Low Income Segment,Financial Literacy Program Access,1338.25,0.0,0.0,0.0,2247.39
3773,4539,2024-11-12,Deposit,12071.87624455795,Loan,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,2.84,0.0,430,1469.75,Low Income Segment,Financial Literacy Program Access,12071.88,0.0,2.84,0.0,1469.75
3774,8845,2023-10-26,Loan Payment,3438.035292879189,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,40.96,0.0,159.24,629,2872.32,Low Income Segment,Financial Literacy Program Access,3438.04,40.96,0.0,159.24,2872.32
3775,5383,2023-05-16,Loan Payment,4525.951629127406,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,36.01,699,9630.66,High Income Segment,Exclusive Platinum Package,4525.95,0.0,0.0,36.01,9630.66
3776,3961,2023-06-09,Transfer,3983.200913378319,Checking Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,0.0,0.0,556,1320.63,Low Income Segment,Financial Literacy Program Access,3983.2,0.0,0.0,0.0,1320.63
3777,4226,2024-01-28,Deposit,4141.131681848911,Mortgage,Student,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,796,6401.96,Middle Income Segment,Mid-tier Savings Booster,4141.13,0.0,0.0,0.0,6401.96
3778,7837,2023-08-07,Deposit,2675.07513482347,Credit Card,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,44.19,0.0,0.0,679,4342.06,Middle Income Segment,Gold Card with Travel Benefits,2675.08,44.19,0.0,0.0,4342.06
3779,8031,2024-09-09,Transfer,9451.855848983381,Credit Card,Platinum,Bilbao,43.263,-2.935,Online,EUR,32.64,0.0,0.0,423,3949.69,Middle Income Segment,Gold Card with Travel Benefits,9451.86,32.64,0.0,0.0,3949.69
3780,4716,2024-10-19,Transfer,3902.077543383888,Mortgage,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,706,2884.5,Low Income Segment,Financial Literacy Program Access,3902.08,0.0,0.0,0.0,2884.5
3781,4414,2025-03-20,Fee,4724.446340632222,Checking Account,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,490,1150.57,Low Income Segment,Financial Literacy Program Access,4724.45,0.0,0.0,0.0,1150.57
3782,2448,2024-01-09,Fee,375.6895555339873,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,20.44,0.0,0.0,470,9273.87,High Income Segment,Exclusive Platinum Package,375.69,20.44,0.0,0.0,9273.87
